account_id,amount,location,transaction_type,time_of_day,distance_from_home,is_fraud
9,2211.57,Hyderabad,Online,21,84.9,0
81,30025.0,Chennai,POS,1,39.0,1
710,25.64,Bangalore,POS,9,59.36,0
420,2537.26,Hyderabad,Online,22,54.67,0
908,5766.83,Mumbai,ATM,18,22.73,0
432,6016.04,Bangalore,Online,10,0.88,0
350,4122.15,Bangalore,ATM,23,78.13,0
201,509.35,Bangalore,POS,11,53.65,0
914,885.65,Chennai,POS,12,33.59,0
678,196.26,Mumbai,ATM,7,53.19,0
530,579.84,Delhi,POS,8,54.26,0
468,5939.27,Bangalore,ATM,19,60.68,0
699,977.43,Bangalore,POS,6,96.27,0
849,3756.5,Chennai,POS,19,3.74,0
207,945.18,Chennai,ATM,12,17.81,0
702,6313.28,Delhi,Online,20,46.87,1
126,3414.93,Bangalore,POS,11,20.9,0
471,937.84,Mumbai,ATM,20,42.23,0
977,6906.74,Mumbai,ATM,23,4.8,0
660,1280.46,Chennai,Online,13,41.1,0
731,4764.73,Bangalore,Online,14,3.61,0
82,39721.0,Hyderabad,Online,4,6.0,1
344,1093.88,Bangalore,Online,6,100.88,0
267,344.03,Bangalore,ATM,19,46.97,0
257,4063.87,Mumbai,POS,8,2.2,0
221,1160.94,Delhi,POS,20,9.55,0
307,620.53,Bangalore,Online,11,87.66,0
720,5904.58,Hyderabad,POS,20,90.91,0
914,4060.25,Delhi,ATM,21,8.53,0
912,6854.19,Mumbai,Online,13,24.05,0
1000,623.63,Hyderabad,Online,13,20.08,0
388,3578.61,Mumbai,POS,7,28.11,0
819,1543.88,Hyderabad,ATM,19,70.09,0
181,3453.29,Chennai,ATM,8,65.86,0
659,806.48,Delhi,Online,13,70.86,0
423,5550.95,Hyderabad,ATM,15,28.72,0
507,2836.99,Bangalore,ATM,21,16.55,0
503,328.71,Delhi,ATM,20,8.11,0
951,2550.96,Delhi,ATM,14,22.62,0
962,2156.49,Delhi,ATM,11,36.67,0
704,6716.05,Delhi,Online,11,40.35,0
95,4085.53,Chennai,ATM,8,14.37,0
600,2006.01,Delhi,ATM,15,41.37,0
969,2468.35,Hyderabad,ATM,12,90.1,0
178,1398.64,Chennai,Online,15,15.23,0
698,3912.76,Delhi,ATM,14,53.23,0
481,26626.0,Mumbai,Online,14,259.0,1
44,4782.89,Bangalore,POS,11,55.04,0
252,3925.75,Hyderabad,ATM,20,22.41,0
494,29166.0,Hyderabad,POS,19,490.0,1
592,3439.75,Bangalore,POS,16,55.37,0
53,2470.26,Hyderabad,ATM,9,49.98,0
664,700.33,Delhi,POS,11,26.43,0
846,3695.02,Chennai,Online,22,66.37,0
862,2340.32,Delhi,ATM,20,46.78,0
19,6377.02,Bangalore,POS,12,25.07,0
272,2761.72,Hyderabad,Online,6,31.26,0
406,4064.78,Chennai,POS,20,58.22,0
576,664.53,Hyderabad,Online,10,54.91,0
410,3049.6,Chennai,ATM,15,17.01,0
627,4040.08,Delhi,POS,6,73.5,0
488,2681.04,Mumbai,ATM,7,4.03,0
9,5407.27,Delhi,ATM,6,72.37,0
682,5473.77,Bangalore,POS,9,2.35,0
155,15783.0,Delhi,Online,1,50.0,1
900,1020.43,Hyderabad,Online,23,59.45,0
601,2105.16,Chennai,Online,13,107.36,0
127,2094.0,Chennai,POS,23,43.04,0
285,1705.61,Chennai,Online,21,53.88,0
772,2431.09,Mumbai,POS,14,9.68,0
983,1717.77,Bangalore,ATM,7,7.82,0
647,2113.81,Delhi,ATM,21,39.47,0
608,1846.22,Mumbai,ATM,21,8.92,0
142,1874.33,Bangalore,ATM,21,5.01,0
886,765.82,Mumbai,Online,15,25.89,0
163,2511.05,Chennai,POS,12,49.6,0
154,556.27,Delhi,ATM,9,83.02,0
911,32290.0,Delhi,POS,2,19.0,1
840,4983.28,Chennai,POS,22,36.8,0
713,1330.75,Hyderabad,Online,10,7.84,0
932,2916.81,Mumbai,ATM,9,16.54,0
175,393.92,Mumbai,ATM,21,9.55,0
141,6259.62,Hyderabad,Online,10,9.87,0
635,913.89,Bangalore,ATM,23,37.89,0
28,1257.35,Hyderabad,Online,13,21.89,0
450,3461.94,Chennai,ATM,17,16.21,0
789,535.62,Delhi,ATM,14,11.2,0
145,4211.72,Hyderabad,POS,20,47.3,0
501,612.74,Hyderabad,Online,11,39.87,0
210,32464.0,Bangalore,POS,2,12.0,1
707,4635.84,Mumbai,ATM,23,0.35,0
238,27501.0,Delhi,Online,12,277.0,1
881,26349.0,Hyderabad,ATM,4,44.0,1
361,776.38,Chennai,ATM,21,56.11,0
889,3586.92,Delhi,POS,8,75.94,0
229,32612.0,Mumbai,POS,12,343.0,1
381,9705.46,Chennai,Online,16,29.32,0
313,1857.36,Chennai,POS,13,35.99,0
86,3646.57,Mumbai,ATM,12,18.85,0
143,9061.02,Mumbai,Online,7,73.54,0
966,5359.69,Hyderabad,Online,10,22.28,0
794,32660.0,Hyderabad,POS,4,40.0,1
424,3088.57,Chennai,ATM,6,111.19,0
995,4297.53,Delhi,POS,23,18.97,0
234,56007.0,Delhi,ATM,16,437.0,1
440,115.18,Chennai,POS,11,6.16,0
780,938.99,Chennai,Online,6,25.88,0
959,2051.62,Hyderabad,POS,12,17.91,0
195,2310.97,Hyderabad,Online,10,64.36,0
378,1367.83,Hyderabad,POS,18,44.81,0
869,85.65,Bangalore,Online,10,17.17,0
949,2821.99,Mumbai,POS,6,31.12,0
857,3716.89,Mumbai,Online,11,60.66,0
708,38319.0,Delhi,POS,3,338.0,1
317,7343.6,Chennai,Online,16,70.22,0
767,526.42,Delhi,ATM,16,29.36,0
151,2615.82,Bangalore,ATM,21,62.37,0
443,4016.43,Chennai,POS,6,12.97,1
467,1607.85,Mumbai,Online,19,14.72,0
14,165.78,Hyderabad,POS,15,73.7,0
676,2495.42,Hyderabad,Online,12,46.91,0
274,3469.91,Mumbai,Online,6,48.08,0
218,1610.96,Hyderabad,POS,13,16.17,0
165,1170.57,Chennai,ATM,14,3.35,0
899,109.57,Mumbai,Online,19,33.08,0
35,4316.92,Chennai,POS,21,16.98,0
862,1751.57,Mumbai,POS,23,1.59,0
130,473.69,Chennai,Online,9,0.33,0
776,1560.97,Bangalore,Online,21,19.68,0
310,193.28,Chennai,ATM,10,72.13,0
596,3552.2,Bangalore,POS,18,1.33,0
437,4518.69,Mumbai,Online,7,33.84,0
978,934.51,Mumbai,Online,14,30.41,0
937,1030.38,Delhi,POS,13,39.96,0
82,229.77,Bangalore,POS,11,22.76,0
355,2802.9,Bangalore,Online,12,128.42,0
131,27204.0,Delhi,ATM,1,37.0,1
943,2949.75,Mumbai,Online,21,30.56,0
799,2390.45,Delhi,POS,12,3.79,0
10,1652.74,Chennai,ATM,8,100.53,0
525,151.56,Bangalore,Online,6,24.87,0
205,412.93,Mumbai,POS,16,58.43,0
559,2685.07,Mumbai,ATM,12,43.84,0
455,4751.67,Chennai,Online,22,57.82,0
559,2707.57,Mumbai,POS,16,25.73,0
569,16.26,Mumbai,POS,12,60.31,0
238,768.4,Delhi,POS,19,35.25,0
281,46514.0,Delhi,Online,7,283.0,1
310,4772.25,Chennai,ATM,14,35.65,0
145,1467.33,Chennai,ATM,18,26.21,0
803,867.91,Bangalore,ATM,19,6.38,0
784,5029.13,Mumbai,ATM,9,44.54,0
244,2164.18,Chennai,Online,23,3.03,0
632,3330.06,Hyderabad,POS,12,74.6,0
581,668.71,Chennai,ATM,19,87.74,0
443,29915.0,Hyderabad,ATM,12,461.0,1
573,2598.33,Chennai,ATM,19,111.26,0
731,3828.96,Chennai,Online,14,61.6,0
821,166.75,Bangalore,POS,23,1.54,0
708,631.35,Bangalore,ATM,15,8.85,0
578,2110.82,Bangalore,ATM,7,10.29,0
977,2722.24,Bangalore,POS,15,40.21,0
999,7830.76,Hyderabad,Online,16,13.18,0
823,460.22,Bangalore,Online,15,71.48,0
464,2189.83,Mumbai,Online,7,3.02,0
503,4359.12,Hyderabad,Online,17,2.83,0
885,1591.16,Hyderabad,Online,13,93.54,0
692,3316.87,Chennai,ATM,19,2.71,0
233,20189.0,Bangalore,POS,1,41.0,1
346,2503.92,Bangalore,Online,18,33.7,0
466,2296.57,Mumbai,Online,7,17.88,0
765,659.63,Chennai,ATM,12,35.36,0
943,230.55,Bangalore,POS,6,20.24,0
653,6998.61,Chennai,ATM,12,71.55,0
515,7896.68,Chennai,POS,16,67.84,0
11,20286.0,Hyderabad,Online,4,7.0,1
205,1789.04,Hyderabad,ATM,15,25.41,0
557,1031.52,Bangalore,ATM,18,37.46,0
991,49.81,Hyderabad,POS,7,46.36,0
1000,2073.8,Bangalore,ATM,8,42.02,0
88,2980.18,Bangalore,ATM,14,12.5,0
862,3677.57,Chennai,ATM,11,6.68,0
67,1930.04,Chennai,ATM,10,34.72,0
461,1024.07,Hyderabad,ATM,7,42.33,0
7,1507.76,Delhi,ATM,17,24.37,0
653,925.83,Delhi,POS,21,43.72,0
685,2537.99,Chennai,Online,12,11.0,0
852,7667.01,Mumbai,POS,12,81.85,0
987,1125.13,Chennai,Online,21,44.06,0
58,3321.96,Chennai,POS,21,25.98,0
253,4073.31,Bangalore,ATM,23,19.58,0
93,1010.99,Hyderabad,POS,20,76.13,0
460,399.58,Chennai,ATM,18,13.08,0
23,3937.2,Delhi,POS,13,73.75,0
598,644.97,Hyderabad,Online,14,64.34,0
727,674.75,Bangalore,Online,17,95.78,0
192,5847.53,Bangalore,POS,23,46.74,0
427,4618.19,Mumbai,ATM,16,77.19,0
457,6547.37,Chennai,POS,14,28.66,0
649,42083.0,Chennai,ATM,19,412.0,1
238,481.68,Delhi,Online,8,25.14,0
390,4850.81,Chennai,ATM,12,1.01,0
952,3455.22,Mumbai,Online,18,13.8,0
331,1724.87,Mumbai,POS,6,37.34,0
225,7446.42,Bangalore,ATM,14,63.17,0
384,3246.76,Chennai,ATM,15,28.83,0
280,5473.07,Chennai,ATM,11,79.4,0
420,1597.83,Delhi,POS,9,36.52,0
478,7304.62,Chennai,POS,21,6.74,0
602,1209.3,Chennai,ATM,6,9.22,0
686,1923.94,Hyderabad,Online,10,28.59,0
877,5203.37,Chennai,Online,22,3.95,0
974,2872.88,Hyderabad,POS,20,61.08,0
488,3338.9,Bangalore,ATM,17,67.3,0
836,1474.98,Chennai,POS,6,22.59,0
116,3276.74,Bangalore,POS,20,6.69,0
773,7290.13,Delhi,POS,20,13.26,1
318,5114.0,Bangalore,POS,6,49.35,0
350,1888.62,Mumbai,ATM,19,1.51,0
341,8379.96,Hyderabad,ATM,8,15.22,0
381,33.86,Mumbai,POS,6,18.53,0
929,604.44,Delhi,Online,10,29.69,0
944,31355.0,Hyderabad,ATM,3,24.0,1
908,560.15,Bangalore,POS,8,81.6,0
922,1600.14,Chennai,POS,14,56.4,0
386,2545.24,Delhi,POS,23,120.34,0
839,1340.0,Mumbai,ATM,10,31.73,0
458,324.13,Chennai,Online,10,26.05,0
185,6387.99,Delhi,POS,22,22.61,0
516,3385.76,Hyderabad,Online,18,60.29,0
739,35649.0,Mumbai,POS,2,5.0,1
262,8078.6,Bangalore,POS,8,23.43,0
164,771.62,Mumbai,Online,13,4.89,0
351,479.89,Mumbai,POS,12,12.95,0
68,5352.49,Mumbai,Online,8,5.1,0
894,34071.0,Chennai,ATM,4,40.0,1
750,1590.36,Hyderabad,POS,22,34.43,0
234,440.57,Mumbai,Online,18,28.55,0
322,1986.68,Hyderabad,ATM,15,70.62,0
726,2440.27,Hyderabad,ATM,17,83.09,0
79,57776.0,Delhi,POS,18,107.0,1
535,21614.0,Bangalore,ATM,1,0.0,1
83,5372.46,Hyderabad,ATM,19,44.21,0
183,788.56,Chennai,Online,11,43.06,0
772,2344.54,Hyderabad,ATM,7,40.45,0
429,4078.63,Hyderabad,POS,23,25.82,0
769,392.85,Delhi,Online,8,64.75,0
177,2052.1,Chennai,Online,19,24.98,0
36,22926.0,Chennai,POS,2,33.0,1
376,7403.52,Chennai,ATM,21,38.82,0
516,56346.0,Delhi,ATM,0,220.0,1
359,8975.26,Delhi,ATM,17,14.32,0
239,2162.27,Chennai,Online,10,29.99,0
911,1575.8,Bangalore,Online,20,27.7,0
469,2794.1,Mumbai,POS,16,63.89,0
216,3919.8,Bangalore,Online,8,38.74,0
605,2614.48,Delhi,POS,11,74.34,0
119,1061.17,Hyderabad,Online,13,4.52,0
26,3726.72,Delhi,POS,10,62.81,0
596,1779.22,Hyderabad,POS,20,156.68,0
105,793.4,Bangalore,Online,9,14.43,0
475,3649.51,Chennai,Online,6,45.09,0
161,3085.64,Bangalore,Online,20,11.73,0
716,1098.94,Delhi,ATM,21,68.63,0
624,721.25,Delhi,ATM,11,23.75,0
196,6373.99,Mumbai,POS,19,25.33,0
74,1119.34,Bangalore,POS,13,127.27,0
153,3433.17,Mumbai,ATM,6,15.31,0
196,4417.87,Mumbai,Online,11,18.4,0
715,2704.75,Chennai,Online,9,78.62,0
883,1319.18,Mumbai,POS,14,132.59,0
977,542.0,Mumbai,POS,8,116.66,0
195,2116.01,Hyderabad,Online,20,61.27,0
705,3509.18,Hyderabad,Online,11,51.89,0
703,4914.07,Delhi,POS,13,14.89,0
623,1936.53,Bangalore,Online,22,7.45,0
330,2679.09,Delhi,ATM,23,13.59,0
635,2842.66,Mumbai,Online,7,26.48,1
889,740.08,Bangalore,Online,20,29.75,0
699,30676.0,Chennai,ATM,1,33.0,1
552,1208.36,Chennai,POS,20,25.0,0
897,4372.13,Mumbai,ATM,22,28.85,0
66,640.0,Delhi,ATM,14,13.6,0
855,6132.93,Delhi,ATM,17,19.64,0
69,3594.86,Chennai,Online,19,4.88,0
978,1774.53,Bangalore,ATM,11,7.56,0
456,32150.0,Mumbai,ATM,5,4.0,1
635,2889.92,Bangalore,ATM,12,4.8,0
840,6030.0,Delhi,ATM,20,8.66,0
68,3131.72,Delhi,POS,19,147.14,0
428,1027.89,Delhi,POS,11,75.66,0
164,6224.37,Delhi,Online,22,57.26,0
832,1415.92,Mumbai,ATM,6,24.33,0
142,1833.53,Hyderabad,POS,8,109.51,0
903,45243.0,Delhi,ATM,6,315.0,1
765,28507.0,Mumbai,POS,4,262.0,1
317,565.42,Hyderabad,Online,7,2.7,0
310,2306.96,Bangalore,ATM,14,4.63,0
930,39.38,Mumbai,POS,12,79.72,0
580,4860.84,Chennai,Online,6,26.1,0
437,811.34,Bangalore,Online,11,63.21,0
638,616.59,Bangalore,POS,13,88.52,0
739,2343.66,Hyderabad,ATM,20,71.49,0
623,39439.0,Hyderabad,Online,4,28.0,1
712,1668.54,Mumbai,Online,21,13.58,0
180,5686.26,Hyderabad,POS,10,119.7,0
805,6691.1,Chennai,ATM,22,53.86,0
973,3777.85,Delhi,Online,23,15.35,0
254,2895.69,Bangalore,ATM,12,35.65,0
375,3137.35,Bangalore,Online,9,32.0,0
892,3892.54,Delhi,POS,11,11.94,0
392,3254.62,Delhi,ATM,15,5.81,0
230,3084.15,Mumbai,POS,9,57.09,0
383,31649.0,Mumbai,Online,16,357.0,1
678,337.59,Hyderabad,POS,7,61.75,0
441,2011.71,Hyderabad,ATM,18,26.99,0
688,370.44,Delhi,Online,21,10.97,0
833,4916.04,Chennai,POS,9,52.3,0
640,7433.8,Bangalore,Online,21,43.25,0
941,831.0,Delhi,POS,8,32.04,0
716,29800.0,Delhi,POS,1,4.0,1
506,6431.64,Chennai,ATM,12,9.9,0
436,1697.95,Mumbai,Online,7,0.43,0
820,1099.8,Bangalore,Online,11,23.44,0
199,1097.88,Hyderabad,Online,20,36.47,0
959,343.72,Chennai,Online,12,13.73,0
235,17950.0,Bangalore,ATM,5,45.0,1
593,2655.11,Bangalore,POS,20,61.2,0
390,3199.15,Bangalore,ATM,9,9.1,0
66,4170.78,Hyderabad,Online,19,49.02,0
373,376.38,Chennai,Online,20,40.71,0
166,29523.0,Mumbai,Online,2,365.0,1
127,520.87,Bangalore,POS,6,76.19,0
413,407.41,Bangalore,Online,9,27.64,0
487,1447.17,Delhi,POS,10,40.84,0
266,4712.75,Bangalore,POS,19,20.71,0
845,3110.22,Delhi,Online,16,134.1,0
357,39700.0,Delhi,ATM,4,8.0,1
755,635.13,Bangalore,Online,21,78.8,0
277,5783.22,Hyderabad,ATM,21,25.93,0
718,886.64,Hyderabad,POS,10,13.25,0
933,33178.0,Mumbai,POS,1,46.0,1
519,2010.3,Hyderabad,POS,8,37.44,0
909,4953.45,Hyderabad,Online,19,35.19,0
928,2829.27,Mumbai,Online,16,56.76,0
932,2312.11,Bangalore,Online,6,105.19,0
68,4538.41,Hyderabad,POS,10,22.93,0
323,2045.7,Delhi,Online,23,90.82,0
1000,3398.49,Bangalore,Online,11,36.52,0
867,3675.52,Mumbai,ATM,19,51.98,0
454,1896.45,Chennai,ATM,10,71.84,0
349,6549.12,Bangalore,POS,14,43.39,0
39,17372.0,Bangalore,ATM,4,9.0,1
493,160.13,Delhi,POS,19,42.21,0
323,2212.22,Chennai,Online,8,14.68,0
411,1053.26,Chennai,POS,10,16.5,0
882,799.78,Hyderabad,ATM,16,51.25,0
745,228.9,Bangalore,Online,7,13.73,0
267,292.08,Chennai,ATM,23,6.18,0
906,4094.74,Delhi,POS,17,15.04,0
985,2011.9,Bangalore,Online,10,38.17,0
233,2807.55,Chennai,ATM,15,26.43,0
978,3887.52,Bangalore,Online,11,32.83,0
281,2096.19,Mumbai,ATM,7,129.57,0
705,1864.91,Bangalore,ATM,14,19.32,0
538,4912.0,Chennai,Online,12,17.13,0
483,4283.77,Chennai,Online,16,18.49,0
43,6132.17,Bangalore,ATM,15,40.38,0
538,6037.38,Hyderabad,ATM,10,68.55,0
24,1640.87,Bangalore,POS,14,41.53,0
324,1880.88,Delhi,Online,20,20.33,0
996,3675.86,Delhi,POS,18,40.54,0
887,4134.34,Mumbai,Online,15,50.69,0
123,1377.87,Delhi,Online,14,50.85,0
64,4845.78,Mumbai,ATM,17,17.73,0
332,177.0,Chennai,POS,19,32.05,0
656,3470.95,Mumbai,Online,19,43.7,0
997,4606.21,Bangalore,ATM,11,58.11,0
138,480.21,Delhi,POS,9,84.93,0
807,4250.99,Chennai,ATM,22,0.62,0
44,3302.44,Bangalore,ATM,23,63.78,0
306,6212.94,Mumbai,POS,9,49.72,0
869,4333.69,Bangalore,POS,20,15.9,0
491,1441.67,Chennai,Online,11,3.51,0
485,95.81,Chennai,POS,14,74.76,0
950,2047.84,Chennai,POS,18,53.46,0
676,858.12,Hyderabad,Online,14,16.42,0
54,4703.42,Bangalore,Online,22,20.23,0
732,396.67,Delhi,POS,21,11.17,0
189,4630.27,Hyderabad,Online,8,58.44,0
745,3526.06,Chennai,Online,16,13.2,0
597,1036.7,Mumbai,ATM,12,110.08,0
737,30392.0,Bangalore,ATM,13,470.0,1
979,1420.59,Bangalore,POS,16,47.73,0
801,4166.74,Chennai,POS,6,49.0,0
528,3546.18,Delhi,Online,8,51.05,0
733,1260.64,Mumbai,Online,8,73.21,0
159,5088.49,Chennai,ATM,17,40.97,0
261,327.55,Bangalore,POS,20,108.72,0
94,2989.21,Chennai,Online,15,52.81,0
140,630.91,Hyderabad,ATM,19,2.01,0
443,691.24,Hyderabad,Online,6,47.93,0
259,46496.0,Delhi,Online,4,194.0,1
898,6539.98,Hyderabad,ATM,15,23.15,0
394,3765.51,Chennai,Online,21,3.14,0
785,2878.36,Chennai,Online,11,56.65,0
311,998.9,Hyderabad,ATM,13,23.24,0
517,4098.13,Hyderabad,ATM,17,87.24,0
558,7853.67,Hyderabad,POS,20,13.49,0
829,26359.0,Chennai,ATM,4,2.0,1
537,5425.92,Delhi,Online,10,123.51,0
34,6666.85,Hyderabad,Online,8,26.29,0
731,1286.71,Bangalore,Online,13,32.06,0
335,1549.67,Bangalore,Online,12,19.82,0
333,6773.08,Chennai,Online,12,9.21,0
643,1270.77,Hyderabad,POS,10,100.67,0
154,49743.0,Delhi,POS,19,473.0,1
38,3590.29,Bangalore,ATM,16,106.11,0
96,4600.89,Delhi,ATM,10,56.18,0
193,3946.15,Delhi,ATM,19,39.2,0
419,2032.3,Hyderabad,Online,15,6.21,0
468,2862.99,Delhi,POS,6,30.64,0
123,8625.56,Hyderabad,Online,16,21.92,0
792,27324.0,Mumbai,ATM,1,13.0,1
860,1483.21,Mumbai,POS,16,100.64,0
57,821.29,Delhi,Online,6,5.43,0
832,4982.41,Mumbai,Online,11,10.04,0
496,36774.0,Bangalore,POS,5,47.0,1
944,249.56,Chennai,ATM,15,102.69,0
521,819.49,Hyderabad,POS,8,37.3,1
672,2485.7,Hyderabad,POS,19,20.52,0
181,8484.06,Hyderabad,ATM,17,42.88,0
865,6211.94,Chennai,Online,14,20.99,0
290,4430.32,Chennai,ATM,8,47.3,0
55,4664.71,Delhi,ATM,7,9.42,0
547,1223.32,Mumbai,POS,15,46.65,0
288,3388.88,Bangalore,ATM,21,95.83,0
440,6029.01,Hyderabad,ATM,12,16.72,0
881,41622.0,Mumbai,ATM,23,352.0,1
668,1747.3,Mumbai,ATM,8,13.59,0
827,1033.14,Delhi,ATM,14,20.28,0
666,4078.52,Chennai,ATM,15,91.81,0
233,9993.96,Chennai,ATM,15,26.98,0
742,3472.63,Bangalore,ATM,9,37.96,0
145,6841.45,Hyderabad,Online,20,50.68,0
417,6829.04,Mumbai,POS,13,1.27,0
596,181.28,Mumbai,POS,10,15.77,0
794,1018.34,Bangalore,ATM,9,43.15,0
721,4919.3,Bangalore,Online,9,62.4,0
813,3541.78,Mumbai,Online,9,22.29,0
105,4393.28,Hyderabad,POS,11,88.15,0
764,2641.71,Mumbai,ATM,6,12.62,0
508,2649.24,Mumbai,POS,17,5.62,0
239,3305.57,Mumbai,POS,23,18.73,0
555,5398.57,Bangalore,Online,16,33.68,0
103,2462.06,Chennai,POS,21,24.88,0
388,4455.95,Delhi,ATM,13,20.33,0
740,276.45,Hyderabad,ATM,14,7.17,0
140,3897.25,Mumbai,POS,17,37.58,0
30,30058.0,Chennai,ATM,19,266.0,1
756,3471.03,Chennai,ATM,16,14.63,0
59,5087.46,Bangalore,POS,14,71.89,0
261,4221.97,Mumbai,Online,17,19.37,0
143,1184.19,Bangalore,Online,11,17.2,0
10,7870.97,Delhi,Online,9,24.08,0
531,8389.33,Hyderabad,POS,21,3.99,0
194,52518.0,Delhi,Online,9,165.0,1
776,1233.56,Hyderabad,POS,9,6.3,0
445,1733.48,Chennai,ATM,6,28.68,0
890,1456.54,Chennai,POS,23,35.07,0
231,5174.7,Hyderabad,POS,20,132.25,0
482,708.86,Delhi,POS,8,7.63,0
271,323.69,Bangalore,ATM,14,66.29,0
64,4454.96,Delhi,POS,13,33.85,0
998,29163.0,Bangalore,ATM,22,291.0,1
191,716.59,Bangalore,Online,15,57.63,0
798,3159.59,Delhi,Online,13,47.92,0
920,658.31,Bangalore,ATM,14,83.89,0
599,634.9,Mumbai,Online,16,44.39,0
485,8343.17,Delhi,Online,11,11.47,0
777,8837.57,Bangalore,ATM,23,51.49,0
779,2189.1,Delhi,ATM,15,20.7,0
415,4601.92,Chennai,ATM,16,111.27,0
973,3943.35,Delhi,ATM,23,68.64,0
586,3206.6,Hyderabad,POS,7,6.91,0
275,1491.22,Delhi,ATM,17,1.57,0
993,1537.94,Mumbai,POS,9,24.38,0
885,760.22,Chennai,Online,7,15.67,0
840,339.56,Chennai,Online,9,33.46,0
789,4289.31,Bangalore,ATM,10,28.53,0
94,392.31,Hyderabad,ATM,12,35.31,0
103,650.53,Mumbai,POS,22,13.15,0
255,4935.13,Chennai,Online,19,20.19,0
827,1527.23,Hyderabad,Online,6,2.74,0
925,2100.4,Hyderabad,POS,23,3.87,0
552,1168.09,Chennai,ATM,14,113.18,0
38,3601.91,Mumbai,POS,7,0.87,0
955,5555.69,Bangalore,ATM,22,20.78,0
80,4216.83,Mumbai,POS,13,69.5,0
388,1614.85,Mumbai,Online,12,9.96,0
793,2730.63,Delhi,ATM,15,71.98,0
369,1572.91,Hyderabad,Online,6,40.29,0
536,4229.17,Delhi,Online,20,98.99,0
154,722.18,Hyderabad,Online,19,55.42,0
659,696.83,Chennai,ATM,21,25.9,0
621,761.54,Mumbai,Online,10,90.5,0
628,4156.44,Bangalore,Online,20,3.86,0
909,1193.03,Chennai,ATM,6,3.43,0
792,2052.24,Hyderabad,ATM,7,42.67,0
960,41271.0,Delhi,ATM,4,74.0,1
320,1853.81,Hyderabad,POS,13,58.08,0
507,3736.55,Delhi,POS,21,34.93,0
678,33949.0,Mumbai,POS,11,263.0,1
491,29392.0,Mumbai,ATM,4,0.0,1
838,2626.58,Hyderabad,ATM,21,63.76,0
569,2101.14,Mumbai,ATM,20,65.57,0
727,54891.0,Delhi,ATM,8,350.0,1
846,6231.63,Mumbai,Online,16,39.12,0
150,45966.0,Hyderabad,POS,8,407.0,1
38,35029.0,Mumbai,ATM,13,262.0,1
378,253.8,Bangalore,ATM,15,3.46,0
552,5726.57,Bangalore,ATM,15,64.88,0
750,834.14,Chennai,POS,23,7.15,0
528,605.63,Chennai,POS,22,53.64,0
537,38026.0,Delhi,Online,18,389.0,1
450,3140.45,Delhi,ATM,22,25.55,0
67,3826.54,Delhi,ATM,10,2.08,0
855,680.58,Hyderabad,Online,11,25.65,0
966,3318.15,Mumbai,ATM,6,56.95,0
778,549.7,Chennai,POS,20,37.22,0
991,6755.26,Bangalore,Online,11,52.94,0
531,3077.01,Mumbai,Online,10,51.53,0
117,1724.55,Delhi,POS,12,71.91,0
214,8606.51,Hyderabad,Online,22,27.17,0
538,1309.23,Bangalore,ATM,14,58.85,0
645,4536.21,Delhi,POS,22,115.94,0
248,2001.79,Hyderabad,POS,9,9.73,0
450,3200.12,Delhi,Online,19,0.32,0
41,1754.47,Delhi,POS,20,33.16,0
67,4213.59,Hyderabad,POS,6,92.75,0
400,553.02,Delhi,Online,13,59.85,0
125,2070.01,Delhi,Online,19,8.57,0
206,5522.8,Bangalore,ATM,18,51.46,0
562,396.13,Mumbai,POS,18,97.39,0
858,6134.95,Bangalore,POS,9,22.53,0
468,619.7,Delhi,POS,9,56.11,0
334,1701.43,Delhi,POS,23,30.71,0
226,1332.28,Chennai,ATM,10,15.2,0
301,8138.83,Delhi,POS,9,7.38,0
780,894.33,Bangalore,Online,13,29.1,0
212,1687.38,Mumbai,Online,18,96.0,0
595,6220.86,Mumbai,ATM,10,1.79,0
697,701.88,Bangalore,Online,14,11.29,0
627,31409.0,Delhi,ATM,15,263.0,1
961,1123.0,Chennai,Online,17,29.18,0
174,5128.9,Delhi,ATM,7,41.83,0
202,5042.73,Mumbai,POS,10,40.88,0
817,486.63,Mumbai,Online,21,44.34,0
772,2358.7,Bangalore,Online,19,42.98,0
152,5081.04,Delhi,POS,18,46.19,0
646,52005.0,Delhi,POS,19,449.0,1
126,3653.12,Mumbai,Online,12,5.97,0
121,328.13,Chennai,Online,7,4.86,0
627,5249.95,Delhi,ATM,13,49.61,0
82,15704.0,Chennai,ATM,2,46.0,1
52,34266.0,Bangalore,ATM,5,264.0,1
914,773.53,Chennai,Online,22,27.59,0
252,1894.15,Delhi,ATM,14,24.23,0
150,3314.24,Mumbai,POS,8,42.76,0
697,6923.27,Chennai,ATM,11,22.34,0
747,2647.09,Mumbai,ATM,19,4.13,0
443,1855.12,Chennai,ATM,19,11.49,0
706,3590.79,Chennai,ATM,12,15.04,0
57,1523.8,Chennai,ATM,11,22.69,0
24,5386.23,Chennai,Online,14,30.69,0
48,2238.07,Bangalore,ATM,16,5.2,0
516,1593.88,Chennai,POS,14,10.14,0
710,3744.84,Delhi,ATM,17,85.14,0
100,28354.0,Bangalore,Online,3,15.0,1
224,2634.07,Bangalore,POS,22,58.77,0
824,43307.0,Delhi,POS,5,385.0,1
729,2403.46,Bangalore,ATM,6,12.53,0
582,4289.57,Mumbai,ATM,10,1.8,0
